"product_id","title","description","list_price","net_price","vendor_id","store_id","created_at","quantity_available","category_id","subcategory_id","media","category","subcategory"
1370,Vldnery Women's Golf Shirts Short Sleeve v Neck Loose Fit Plain Workout Tennis Polo T-Shirts,"[""Fabric: 95% polyester, 5% spandex."", ""Imported"", ""Pull On closure"", ""Machine Wash"", ""Features: Loose fit, V neck polo shirts. Unique side patchwork provides good shape to hide belly and loose room for workout movement such as exercising yoga postures. Stylish lines decor on sleeve cuff make this apparel more active and catching-eyes, can be easily match sport bottoms; Lightweight, quick-dry designs offering more comfy feel for any workout activities. Essential golf athletic polo shirts for women"", ""Occasions: This moisture wicking golf polo shirts suitable to be worn to take part in golf, tennis, hiking, running, gym, other exercises or outdoor activities. Besides for sports, it can be also worn as a casual tops in leisure time"", ""Collocations: Perfect to match golf shorts, tennis skorts, yoga pants or other workout skirts. Even jeans or other leisure pants"", ""Multi choices in colors and sizes: Brand Vldnery has been focus on athletic clothing’ design and production over 10 years. We always catch up with color trend. So far, this V neck polo golf shirt has blue, green, and red. More colors will be released in the future. There are many sizes-M, L, XL, 2XL, 3XL and 4XL, covering standard size and oversized people"", ""Satisfaction guarantee and outfit care: Please refer to Vldnery’s size chart, NOT amazon’s. If you have any question, please feel free to contact us. We will reply in 24 hours and provide 100% satisfactory solution. Machine wash or hand wash. Hang dry. Do not bleach. Do not iron""]",20925.9798,20242.5000,463,199,2023-07-26 13:03:43.187 +0100,15,2,477,"[{""product_id"":1370,""filename"":""51aUHrUHq-L2846684.0520673944"",""filepath"":""https://m.media-amazon.com/images/I/51aUHrUHq-L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1331,"Apple iPad (10.2-Inch, Wi-Fi, 32GB) - Space Gray (Renewed)","[""The 10.2\"" touch screen LED-backlit display and 2048 x 1536 resolution will have playing all day!"", ""The 10.2\"" touch screen LED-backlit display and 2048 x 1536 resolution will have playing all day!"", ""Lighten your load with this light weight tablet and entertain your down time with its long lasting battery.""]",150918.6165,149992.5000,463,199,2023-07-26 13:03:22.925 +0100,42,1,448,"[{""product_id"":1331,""filename"":""61m8rRc8RfL3279290.704050952"",""filepath"":""https://m.media-amazon.com/images/I/61m8rRc8RfL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1373,SHAPERX Bodysuit for Women Tummy Control Shapewear Seamless Sculpting Thong Body Shaper Tank Top,"[""80% Nylon, 20% Spandex"", ""Imported"", ""Pull On closure"", ""Hand Wash Only"", ""【Sizing Tips】Follow our size chart and measure your bust,waist and hip. You may be surprised how \""tiny\"" the bodysuit looks during 1st time try-on. But don't worry, the bodysuit is purposely designed with super stretchy fabric so that it will hug you in all right places!"", ""Tummy Control Body Shaper: This essential shapewear bodysuit holds in your core, shapes and lifts your butt and chest, and smooths your upper thighs. Its whisper-soft and seamless construction makes this sculpting piece a necessity for enhancing your body' natural shape."", ""Comfortable Material: Bodysuit shorts is made of high-quality fabric, containing 77% NILIT nylon+23% spandex, which is light-weight, stretchy and skin-friendly. The breast area and the bottom area are made of breathable mesh material, easy and comfortable for all-day long wearing."", ""No Compression Bra Design: Adjustable straps and no compression bra design fit for all cups. Open gusset easier to go to the bathroom; Butt Lifter & Thigh Compression Panties:This butt lifter panty shorts can help tighten your bottom and lift your buttock. The thigh commpression design ensure this mid-thigh slimmer will not roll down or up."", ""Occasion: The body-shaping bodysuit is invisible beneath your daily clothes because of its seamless surface, light color, and length. You can wear it anywhere with any outer clothing, such as shorts, low-cut blouses, skirts, or knee-length dresses. It fits Office, Daily Wear, Sleep, Party, etc.""]",27199.0661,26992.5000,463,199,2023-07-26 13:03:44.865 +0100,20,2,477,"[{""product_id"":1373,""filename"":""71LBqYGzBrL7198117.866245741"",""filepath"":""https://m.media-amazon.com/images/I/71LBqYGzBrL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1377,SHAPERMINT High Waisted Body Shaper Shorts Shapewear for Women Tummy Control Thigh Slimming Technology,"[""90% Nylon, 10% Spandex"", ""Imported"", ""Pull-On closure"", ""Machine Wash"", ""FITS SIZES: 2-6 | Waist: 23-30.5 in, Hips: 33-39.5 in"", ""SIZING TIP: Check the size chart for best fit. If in between sizes choose the larger size for a more relaxed fit, choose the smaller size for a more snug fit"", ""COMFORT: Our tummy control shapewear is made from lightweight, none see-through, and breathable fabric to keep you comfortable all day long whether you’re recovering from postpartum, wearing them under a dress, or relaxing at home."", ""STAYS IN PLACE: Our high-waisted body shaper shorts comes with an anti-slip silicone strip at the waist, so they won’t roll down and stays in place for all-day secure fit!"", ""SUPPORT and COVERAGE: Instantly feel supported and slimmed! This Shapermint tummy control shapewear for women is designed to effortlessly tuck your tummy, slim your thighs, and smooth your back""]",19553.7343,19492.5000,463,199,2023-07-26 13:03:46.745 +0100,46,2,477,"[{""product_id"":1377,""filename"":""41EqPxSRKhL7032380.487293062"",""filepath"":""https://m.media-amazon.com/images/I/41EqPxSRKhL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1504,WIHOLL Tunic Tops for Women Loose Fit Long Sleeve Shirts Square Neck Tops,"[""60% Polyester, 35% Rayon, 5% Spandex"", ""Fabric: 60%Polyester, 35%Rayon, 5%Spandex. Super soft and lightweight fabric. And the swiss dot sleeve isn't scratchy."", ""Features: This women's long mesh sleeves shirt features an unusual and flattering square neckline, which is classic and cute. Feminine swiss dot sleeves are flowy without any tight, super comfortable for daily wear."", ""Matching: This women's lace ballon sleeve blouse shirt is easy to dress up, perfect for pairing with leggings, skinny jeans, jacket, coat, cardigan, and high boots for a fashionable look. And you can wear it as off shoulder top which makes you more trendy and chic."", ""Occasions: This long sleeve top for women is very trendy and cute. Perfect for home, work, daily casual wear, office, shopping, travel, holiday, vacation, party, school, dating, indoor and outdoor activities. An ideal gift for your wife, girlfriend, mom."", ""Attention: Please check the WIHOLL size chart before purchasing, the amazon size chart is not ours. Hand/machine wash in gentle with cold water, hang to dry or line dry, do not bleach, warm iron if needed, wash with similar color.""]",22302.9680,21742.5000,463,199,2023-07-26 13:04:50.385 +0100,39,2,477,"[{""product_id"":1504,""filename"":""71KwRajW1DL1915803.5093299919"",""filepath"":""https://m.media-amazon.com/images/I/71KwRajW1DL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1379,"VBT Boob Tape - Breast Lift Tape, Body Tape for Breast Lift w 2 Pcs Silicone Breast Reusable Adhesive Bra, Bob Tape for Large Breasts A-G Cup, Nude","[""Breast lift tape : VBT breast tape is made of 95% cotton & 5% spandex, high quality tape is designed w lightweight, breathable, sweat resistant and anti-tearing fabric, adhesive bra is made of qualified high-temperature vulcanized silicone, bigger size 3.2\""*3.2\"", more suitable for large breasts, thinner, more seamless & more invisible than liquid silicone nipple cover, VBT HTV silicone nipple cover creates skin-friendly lining definitely comfortable once you get it on body"", ""Bob tape for breast lift: VBT tape helps lift your boob and can be hidden under clothes, looking natural, invisible, seamless and discreet, our lift tape works wonder while wearing blouses, spaghetti straps, backless or a wedding gown, all tapes have grid on back so you can get exact sized piece cut, you can freely cut and trim bra tape get needed hidden effect to fit your breast size and clothing style and it is better than any bra you buy when you get a dress you need special undergarment for"", ""Bob tape for breast lift: Invisible and seamless; VBT bob tape for breast lift helps lift your boobs and it can be hidden under your clothes, looking very natural, invisible and seamless; our lift tape works wonders while wearing blouses, spaghetti straps, backless or even a wedding gown"", ""Nipple tape set : wide application; perfect for backless/strapless dresses, t-shirts, halter tops, wedding gowns, sports bras, swimsuits, friendly to A-G cups, the bra tape will lift and push up even the heaviest breasts to make your own unique figure; apply it to any part of the body to achieve lift and tightening; wear it with any type of clothing & have no worries about anything showing"", ""Boob tape lifting: multi-functional tape; VBT boob tape can be used in a variety of other ways, applying to your feet and prevents your shoes from rubbing your feet; used as the athletic tape/sports tape, you can protect your muscle tissue during exercise; package includes 1 roll 2\"" x 16.4ft breast lift tape in nude color, 2 pcs silicone nipple covers and user manual will come together""]",14590.4172,14227.5000,463,199,2023-07-26 13:03:47.646 +0100,18,2,477,"[{""product_id"":1379,""filename"":""41wW-0TVo1L5447292.981614136"",""filepath"":""https://m.media-amazon.com/images/I/41wW-0TVo1L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1380,"THE GYM PEOPLE Women's Joggers Pants Lightweight Athletic Leggings Tapered Lounge Pants for Workout, Yoga, Running","[""80% Polyamide, 20% Spandex"", ""Imported"", ""Elastic closure"", ""Material: Joggers Pants made of 80% Polyamide, 20%Spandex. This fabric has a four-way stretch， can move with you for extra comfort, and stays in great shape. Skin-friendly fabric offers a smooth, low-friction performance."", ""Design: Light-weight Tapered Lounge Pants provide more comfortable for outdoor activity. Features two fixed side pockets, the pockets are deep enough to store your phone, keys, and wallet, and easy to access."", ""Elastic Waistband: These Joggers Leggings with an elastic waistband, can fit all kinds of bodies. The smooth, wide waistband lays flat on your skin to provide tummy control and make your body look slimmer."", ""Function: The tapered leg design is both comfortable and flattering. Perfect for casual wear, travel, and sports such as jogging, yoga, outdoor activities, workout, walking, gym fitness, and even better for lounging around the house."", ""Please check the Size Chart (Last Image) Before Ordering, Please Note: Color May Vary Slightly From Image. and don't worry about size problems, you can through the Online Returns Center exchange it if the Jogger pants size don't fit""]",21917.0955,21742.5000,463,199,2023-07-26 13:03:48.126 +0100,6,2,477,"[{""product_id"":1380,""filename"":""615YipeumnL1593573.262045622"",""filepath"":""https://m.media-amazon.com/images/I/615YipeumnL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1381,ANRABESS Women's Two Piece Outfits Sweater Sets Knit Pullover Tops and High Waisted Pants Tracksuit Lounge Sets,"[""100% Rayon"", ""Imported"", ""Pull On closure"", ""Machine Wash"", ""Perfect fit - XS=US(0-2), S=US(4-6), M=US(8-10), L=US(12-14), XL=US(16-18),XXL=US(20-22). Our Two Piece Outfits are available in various sizes ranging from XS to XXL, ensuring a perfect fit for everyone. Refer to our rich description for more details."", ""Fashionable style - Flaunt your fashion statement with this stylish Two Piece Outfit, featuring a cap shoulder knit crop top and high waist taper knit pants for a trendy and chic look."", ""Comfortable fabric - Made with a super-soft knit fabric, our Two Piece Outfit is the perfect choice for a cozy instant outfit, featuring a slouchy, relaxed fit with wide-leg pants."", ""Versatile wear - Our outfit can be dressed up with booties or down with sneakers, and can be worn as a set or as separates for a variety of occasions. An effortless, cozy, and chic design for a laidback, throw-on-and-go approach to dressing."", ""Easy maintenance - Our Two Piece Outfit is machine washable, making it easy to care for and maintain its quality for longer wear.""]",40496.6759,40492.5000,463,199,2023-07-26 13:03:48.587 +0100,10,2,477,"[{""product_id"":1381,""filename"":""61txXqoc67L2760497.8701656256"",""filepath"":""https://m.media-amazon.com/images/I/61txXqoc67L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1382,BMJL Women's Athletic Shorts High Waisted Running Shorts Pocket Sporty Shorts Gym Elastic Workout Shorts,"[""95% Polyester, 5% Spandex"", ""Fabric lining"", ""Zipper closure"", ""Machine Wash"", ""Quick-Dry Fabric: The sport shorts for women, is made up of 95%Polyester and 5%Spandex, which will keep you cool and comfortable when you exercise."", ""Double Layer Design: The high waisted shorts for women with Outer layer side split design, which offer breathability and wider range of motion.it also design with Inner layer, which provide elastic support and protective coverage."", ""Zipper Pocket: This womens gym shorts with a zipper phone pocket on the left, it can hold plus phone well when you workout."", ""Occasions: The running shorts with liner is perfect for exercise, yoga, cycling, volleyball, tennis, beach, swim, biking, jogging, mountain,fitness,training."", ""Size Guide: All our casual shorts for women, are producted according to our brand size ,please choose your size refer to the last photo or Amazon size chart.""]",21133.9067,20992.5000,463,199,2023-07-26 13:03:49.105 +0100,29,2,477,"[{""product_id"":1382,""filename"":""61p2N9v20+L2265816.3704609023"",""filepath"":""https://m.media-amazon.com/images/I/61p2N9v20+L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1133,"SAMSUNG Galaxy Tab A7 Lite 8.7"" 32GB WiFi Android Tablet, Compact, Slim Design, Kid Friendly, Sturdy Metal Frame, Long Lasting Battery, US Version, 2021, Gray","[""LIGHT AND PORTABLE: With its compact 8.7” screen, slim design and sturdy metal frame, Galaxy Tab A7 Lite tablet is perfectly sized for entertainment on the go; Easy for everyone to carry and travel with, especially kids. Technology: TFT"", ""LASTING PROTECTION: This device features an upgraded metal frame that helps protect against everyday hiccups; It's made to be durable, so your tablet keeps working even when handled by children’s accident-prone hands"", ""FASTER PERFORMANCE: Galaxy Tab A7 Lite has faster speed than previous models for smooth streaming with minimal interruptions; Also packs more expandable storage than before — up to 1TB, almost 2x as much as the previous model"", ""LONG-LASTING BATTERY: Binge away with a long battery life and plenty of power to keep up with the content you love — and then some — with fast charging to help you juice up quickly on the go"", ""MULTI-DEVICE EXPERIENCE: Enjoy connectivity across all your Samsung Galaxy devices with One UI technology; Start watching a show on your smart phone, then send it to your tablet to finish later or vice versa"", ""SAMSUNG KIDS: Help your child discover a world of learning and fun with a safe, kid-friendly app that puts you in total control""]",96830.4208,96135.0000,463,199,2023-07-26 13:01:43.272 +0100,31,1,448,"[{""product_id"":1133,""filename"":""819hAP4xoGS2203194.004285389"",""filepath"":""https://m.media-amazon.com/images/I/819hAP4xoGS.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1383,LURANEE Women's Short Sleeve Moisture Wicking Athletic Shirts Quarter Zip Pullover,"[""Material: Made of 85% Polyester, 15% Spandex. UPF 50+ help you block out the harmful UVA / UVB rays in the sun. Breathable and fast dry, keep cooling and comfy every moment."", ""Imported"", ""Zipper closure"", ""Machine Wash"", ""Features: Short Sleeve Workout Shirts / Casual Summer Tops / Half Zip Pullover / Fitness Yoga Tops / Athletic Running Shirts / Sport Hiking Clothes / Raglan Baseball Tee / Exercise Activewear / Dry Fit Gym Shirts"", ""Unique Design: Quarter Zip Pullover with adjustable zipper can easily change a summer V neck yoga tops into a hooded workout sweatshirts, makes a trendy half zip gym wear outlook whenever and wherever."", ""Lines Decoration: Flattering A line shape with sewing line, greatly increase the slim vision sense and show your curve perfectly. Raglan sleeve from the shoulder adds more freedom for arms to stretch, more relaxed and comfy."", ""Occasions: This Casual Outdoor Shirt is great to wear when workout, running, yoga, hiking, traveling, gym fitness sports, golf, tennis, climbing, casual daily, school, working or any other occasions."", ""Notice: Please refer to size chart of the picture or product description before ordering. And please feel free to make us know if there have any problems before purchasing or after sale.""]",21500.2004,20992.5000,463,199,2023-07-26 13:03:49.586 +0100,34,2,477,"[{""product_id"":1383,""filename"":""71VJFeBRezL6339712.810857621"",""filepath"":""https://m.media-amazon.com/images/I/71VJFeBRezL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1384,Sieanear Tank Top for Women Summer Halter Tops Pleated Sleeveless Cami Shirts,"[""95% Polyester, 5% Spandex"", ""Pull On closure"", ""Hand Wash Only"", ""Material: 95% polyester & 5% spandex. Soft and skin-friendly fabric with stretchy, it's breathable, lightweight and comfy to wear all day."", ""Features: High neck tank tops, halter top with pleated front & racerback, sleeveless tanks & camis, crew neck summer tops, loose fit and solid color shirts, a wardrobe must-have item for spring & summer."", ""Match: It's a basic tank tops for any styles. You can pair it with leggings, jeans, skirts and shorts to show your femininity, or wear it as layered with jackets and blouses."", ""Occasion: A line shape tank tops are suitable for daily wear, dating, party, shopping, travel, holiday, weekend, vacation, beach, workout, yoga, etc. It's flowy and flattering for a casual everyday look."", ""Note: Check the Sieanear size chart before purchasing, the amazon size chart is not ours. Hand/machine wash in gentle with cold water, hang to dry or line dry, do not bleach, no iron, wash with similar color.""]",18847.0015,18742.5000,463,199,2023-07-26 13:03:50.047 +0100,33,2,477,"[{""product_id"":1384,""filename"":""71VEccvirEL7354875.875763282"",""filepath"":""https://m.media-amazon.com/images/I/71VEccvirEL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1410,MANGOPOP Women's Round Neck Short Sleeve T Shirts Basic Bodysuits,"[""Great stretchy fabric: 95% rayon, 5% spandex"", ""Imported"", ""Snap closure"", ""Hand wash recommended (Use a laundry bag if machine wash)"", ""Please select your size according to size chart in the last image before ordering"", ""T shirts basic bodysuits for women. Pair with leather skorts, skirt, shorts or jeans"", ""Tanga bottom bodysuits with snap button butt closure"", ""This round neck short sleeve bodysuit suitable for party, evening, sport, date, club, daily wear or other occasion"", ""Package content:1* Bodysuit""]",16202.4105,15735.0000,463,199,2023-07-26 13:04:02.905 +0100,24,2,477,"[{""product_id"":1410,""filename"":""617-A68DZaL3085694.6349960766"",""filepath"":""https://m.media-amazon.com/images/I/617-A68DZaL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1388,Niidor Adhesive Sticky on Bra Macaron Color Strapless Invisible Push up Sticky Bras for Women with Nipple Covers,"[""100% fabric"", ""Imported"", ""Pull-On closure"", ""100% SAFE MATERIAL: Niidor strapless bra is made of sticky and skin-friendly silicone adhesive, High-strength stickiness keeps your chest in a good and comfortable position without worrying about falling off. Easy to wear and peel off, good stickiness does not cause any pain to the skin."", ""FASCINATING DEEP \""V\"" BRA: The sticky bra is a deep V-shaped design that helps push your chest and only need a little pull, it will give you a complete and sexy cleavage. it is better to show off your beautiful chest curve, let you become the focus of everyone."", ""EUR & US SIZE DESIGN: The adhesive bra size is designed according to the European and American cups. The size is larger than the Asian Cup. It covers the chest comprehensively and does not squeeze the chest. The cup is designed according to the standard breast, so it cannot be compatible with all shapes. If you are unsure which cup to choose, please feel free to contact us at any time"", ""LIGHTWEIGHT & COMFORTABLE: The invisible sticky bra is light in weight, raises the chest, does not sag, and the bra buttons are transparent, not metallic, and do not cause skin problems. No sponge, give you super comfort. The style is very fashionable and suitable for all kinds of backless deep V dresses."", ""EASY-CLEANING & REUSABLE: This strapless bra can be reusable for many times with good maintain. Only need to simply wet the adhesive surface with warm water and mild detergent and then air to dry it. It will still keep the adhesive gels for your next time using.""]",19369.6057,18742.5000,463,199,2023-07-26 13:03:51.906 +0100,35,2,477,"[{""product_id"":1388,""filename"":""71BjTRukTTL6142196.1257911865"",""filepath"":""https://m.media-amazon.com/images/I/71BjTRukTTL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1389,Bsubseach Women Long Sleeve Beach Shirt Blouses Bathing Suit Cover Up Button Down Collar,"[""100% Polyester"", ""Imported"", ""Button closure"", ""One Size Bikini Cover Up Shirt fit S-XL,Bust:48.8\"" Shoulder:18.89\"" Length:32.6\"""", ""Light weight soft fabric,comfortable loose casual tunic style,Sexy beachwear,swimwear for women"", ""Linen Polyester material,Button down shirt blouses tops with collar design"", ""Boho stylish wear,when hang,match bathing suit or even a mini-tank dress.when tie up,with shorts,jeans,bikini"", ""Swimsuit cover up is good choice for beach,party,daily wear,swimming pool,street""]",21309.0121,20992.5000,463,199,2023-07-26 13:03:52.372 +0100,26,2,477,"[{""product_id"":1389,""filename"":""612D8euFf6L9515750.565288318"",""filepath"":""https://m.media-amazon.com/images/I/612D8euFf6L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1405,CUPSHE Women's One Piece Swimsuit Tummy Control V Neck Bathing Suits,"[""Fabric: 80% Chinlon, 20% Spandex"", ""Imported"", ""Pull On closure"", ""Regular Wash"", ""Design: V Neck One Piece Swimsuit with Shirring Design at Waist and Adjustable Shoulder Straps."", ""About Cup Style: With Padded Cups"", ""Garment Care: Regular Wash. Recommend with Cold Water. Do not Use Bleach. Do not Tumble Dry."", ""Occasion: Best Holiday Gifts for Mom, Wife, Girlfriend or Women You Love. Perfect for Tropical Vacations, Summer, Beach & Pool, Honeymoon, Cruise."", ""Available in XS, S, M, L, XL, XXL. (XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18, XXL=20). Please Refer to Our Size Chart for Specific Measurements to Achieve the Perfect Fit.""]",26253.6954,25492.5000,463,199,2023-07-26 13:04:00.465 +0100,15,2,477,"[{""product_id"":1405,""filename"":""710Q6tUttYS7376865.377499429"",""filepath"":""https://m.media-amazon.com/images/I/710Q6tUttYS.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1391,Go Nipless Nipple Covers Silicone Pasties For Women - Adhesive Petals Nip Covers Reusable Nipplecovers Sticky Gel Nude,"[""Hand Wash"", ""REUSABLE NIPPLE COVERS - medical grade silicone NippleCover Pasties for women from Go Nipless. Our reusable pasties are long lasting for up to 8 hours per use."", ""PASTIES FOR WOMEN- all new discreet, Nipplecovers, better than an invisible bra these Nip Covers have an ultra-thin no show design with their 2020 silicone breast nipple covers redesign. This sticky nipple cover ( not too sticky ) is round, soft and flexible, lightweight, has tapered edges to blend seamlessly without bulk or edging."", ""SELF ADHESIVE Nipple Covers for Women - great for sensitive skin no sticky boobs lol., our silicone pasties can be used discreetly to hide your nippies and go nipless under strapless and backless sheer dresses, t-shirts, sports bras cover for swimwear"", ""PETALS PASTIES Fits Sizes A-DD - Matte finish nipple pasties eliminate reflection through light and clothing. Better than an adhesive bra or a sticky bra our nipple covers are in a Travel Sized Package so you can take these nipplecovers anywhere."", ""BREAST PETALS PASTIES For Any Outfit - You can Go Nipless with these bra petals that are designed and developed for Women by Women. Not a stick on bra but super discreet pasties. Our attention to detail and quality is exhibited in everything we do and are backed by our 100% commitment""]",13283.3856,12712.5000,463,199,2023-07-26 13:03:53.325 +0100,9,2,477,"[{""product_id"":1391,""filename"":""81lCHvmMXNL4210632.848732872"",""filepath"":""https://m.media-amazon.com/images/I/81lCHvmMXNL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1392,"Frida Mom Disposable Boyshort Cut Postpartum Underwear by Frida Mom |Super Soft, Stretchy, Breathable, Wicking, Latex-Free - Size - Regular, 8 Count","[""100% Cotton"", ""Hand Wash Only"", ""SUPER STRETCHY ALL OVER: Super stretchy underwear designed to keep pads and all other recovery layers in place without compromising comfort"", ""MESH-FREE MICROFIBER + SPANDEX MATERIAL: Super soft, breathable, latex-free versus the see-through, fishnet-like hospital version."", ""FULL COVERAGE + TAGLESS BOYSHORT: Designed to hold the layers of relief and pads during vaginal postpartum perineal recovery"", ""AVAILABLE IN 2 SIZES: Size Regular fits waist 28\"" to 42\"" stretched; Size Petite fits waist 23\"" - 34\"" stretched. Also available in high waist C-Section cut. More flexible"", ""NEW FRIDA MOM, CREATED BY FRIDABABY, the makers of NoseFrida, Fridet the MomWasher, and the best selling baby care kits""]",7579.7682,7492.5000,463,199,2023-07-26 13:03:53.854 +0100,46,2,477,"[{""product_id"":1392,""filename"":""81vWq6mJVKL4716492.31679739"",""filepath"":""https://m.media-amazon.com/images/I/81vWq6mJVKL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1393,Eomenie Women's One Piece Swimsuits Tummy Control Cutout High Waisted Bathing Suit Wrap Tie Back 1 Piece Swimsuit,"[""82% Nylon, 18% Spandex"", ""Imported"", ""Tie closure"", ""Hand Wash Only"", ""Criss cross one piece bathing suits: Cutout design on front and back, adds a little flirtiness and fashionable to this classic swimsuit. The back tie knot and adjustable shoulder straps fit your body curves perfectly."", ""Slimming tummy control one piece swimsuits: The ruched design of the waist gives you some coverage while also being stylish. The high cut design makes your legs look more longer and shows your figure perfectly."", ""Push up one piece swimsuits for women: The non-removable padded and adjustable spaghetti straps can fix the one-piece swimsuit well, give you more support, and make you more relaxed when playing."", ""Occasion: This swimsuit is best for summer swimming wear, making you more charming during beach vacations, swimming in the pool, honeymoon in Hawaii, cruise vacation, etc."", ""Material: The smooth fabric is elastic, soft, and comfortable, ensuring you enjoy wearing it. The soft lining gives you extra protection.""]",27965.0853,26992.5000,463,199,2023-07-26 13:03:54.473 +0100,2,2,477,"[{""product_id"":1393,""filename"":""613cCcxLcrL5560821.863790937"",""filepath"":""https://m.media-amazon.com/images/I/613cCcxLcrL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1396,Sunzel Women's Biker Shorts in High Waist Tummy Control with No Front Seam,"[""70% Nylon, 30% Spandex"", ""Imported"", ""Elastic closure"", ""Hand Wash Only"", ""The New Upgraded Sunzel Blossomy Collection: Made of a flexible material that improves mobility when working out. Extra support is provided by the high waist, and muscle control is made possible by the smooth, silky fabric."", ""No Front Seam Biker Shorts Moves With: breathable, buttery soft, four way stretch fabric, provide lasting comfort and sweat-wicking coverage. Sunzel has options with a 3- or 5-inch short inseam and a 8- or 10-inch knee length long inseam, depending on the style you’re looking for."", ""Must-Have Features: they don’t ride up, naked feeling, non see-through, breathable, squat proof, tummy control, high waisted, seamless waistband, compression and super stretchy."", ""Designed With Luxury And Functionality In Mind: pair these bike shorts with an oversized hoodie, sports bra or a cute cropped tank top to add polish to your workout outfit! These comfy bike shorts give you endless opportunities for styling and workouts."", ""Womens Gym Shorts Made For: running, workout, athletic, yoga, fitness, excerise, walking, biking, hiking, cycling, playing volleyball, lounge or everyday casual summer wear.""]",13726.6707,12742.5000,463,199,2023-07-26 13:03:55.966 +0100,36,2,477,"[{""product_id"":1396,""filename"":""71Wua1rRkEL2000479.622678475"",""filepath"":""https://m.media-amazon.com/images/I/71Wua1rRkEL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1398,REORIA Women’s Sexy Sleeveless Racer Back Halter Neck Bodysuit Tank Tops,"[""🌸Material:75%Nylon+25%Spandex,it is super soft and stretchy,has lined in chest area and don’t see through."", ""Snap closure"", ""Hand Wash Only"", ""🌸Size: S--bust--28.0” ; M--bust--30.0” ; L--bust--32.3” ; XL--bust--35.0” ; 2XL--bust--37.8”. Note:Please read the most recent reviews because we had impoved size and material. High elasticity and snap-button fastening at the bottom making this bodysuit very easy to wear."", ""🌸This high neck thong bodysuit for teen girl feature with sleeveless design and racer back,sleek form-fitted, team this bodysuit with denim jeans and kicks for a cool everyday vibe."", ""🌸The smooth silhouette of this racer back bodysuits,giving a tucked-in look,basic style which is bloggers favorite and perfect for your everyday essentials collection."", ""🌸Simple but trendy for any occasion , such as beach , club , night out and daily life .Best womens, ladies and teen girl clothes."", ""🌸Hand wash cold and little bleed in first washing. Note:Please read the most recent reviews because we had impoved size and material.""]",20506.6328,20242.5000,463,199,2023-07-26 13:03:56.905 +0100,30,2,477,"[{""product_id"":1398,""filename"":""5162EFP6uoL7675192.502718389"",""filepath"":""https://m.media-amazon.com/images/I/5162EFP6uoL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
